a,pg,aLabel,born,died
http://www.wikidata.org/entity/Q24740055,36905,Marcia Oakes Woodbury,1865-06-20T00:00:00Z,1913-11-07T00:00:00Z
http://www.wikidata.org/entity/Q25968659,47134,Grace Harriet Warrack,1855-03-29T00:00:00Z,1932-01-03T00:00:00Z
http://www.wikidata.org/entity/Q27697743,25405,Martha van Vloten,1857-02-18T00:00:00Z,1943-06-04T00:00:00Z
http://www.wikidata.org/entity/Q42562428,6044,Joanna Carver Colcord,1882-03-18T00:00:00Z,1960-04-08T00:00:00Z
http://www.wikidata.org/entity/Q43336974,4564,Naomi Norsworthy,1877-01-01T00:00:00Z,1916-12-27T00:00:00Z
http://www.wikidata.org/entity/Q45118764,50646,Ethel Sturges Dummer,1866-10-23T00:00:00Z,1954-02-25T00:00:00Z
http://www.wikidata.org/entity/Q47471521,52967,Pamela Wyndham,1868-01-14T00:00:00Z,1928-11-18T00:00:00Z
http://www.wikidata.org/entity/Q52155792,47640,Dora Noyes,1864-01-01T00:00:00Z,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54859903,52674,Gertrud von Puttkamer,1881-04-04T00:00:00Z,1944-09-27T00:00:00Z
http://www.wikidata.org/entity/Q54859903,52674,Gertrud von Puttkamer,1881-04-04T00:00:00Z,1944-09-30T00:00:00Z
http://www.wikidata.org/entity/Q56239877,26854,Margaret Bemister,1877-08-31T00:00:00Z,1984-03-03T00:00:00Z
http://www.wikidata.org/entity/Q56482171,32999,Anne Toppan Wilbur Wood,1817-06-20T00:00:00Z,1864-09-14T00:00:00Z
http://www.wikidata.org/entity/Q56754642,52168,Helen Dean Fish,1889-02-07T00:00:00Z,1953-02-06T00:00:00Z
http://www.wikidata.org/entity/Q60351068,49942,Agness Greene Foster,1863-12-06T00:00:00Z,1933-09-12T00:00:00Z
http://www.wikidata.org/entity/Q63618800,39985,Emma Newby,1826-01-01T00:00:00Z,1899-12-16T00:00:00Z
http://www.wikidata.org/entity/Q64521075,39140,Mary E. Ireland,1834-01-09T00:00:00Z,1927-10-29T00:00:00Z
http://www.wikidata.org/entity/Q84857294,9333,Edith Alice Andrews,1873-01-01T00:00:00Z,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q84953638,8823,May Ayres Burgess,,
http://www.wikidata.org/entity/Q105947753,51524,Beatrice Baxter Ruyl,1879-01-01T00:00:00Z,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q85002,50845,Ada Christen,1839-03-06T00:00:00Z,1901-05-19T00:00:00Z
http://www.wikidata.org/entity/Q123386,32256,Isabelle de Charrière,1740-10-20T00:00:00Z,1805-12-27T00:00:00Z
http://www.wikidata.org/entity/Q129406,31351,Clara de Chatelain,1807-07-31T00:00:00Z,1876-06-30T00:00:00Z
http://www.wikidata.org/entity/Q190082,5211,Arachne,,
http://www.wikidata.org/entity/Q219829,3531,Zona Gale,1874-08-26T00:00:00Z,1938-12-27T00:00:00Z
http://www.wikidata.org/entity/Q273811,38818,Marguerite Steinheil,1869-04-16T00:00:00Z,1954-07-17T00:00:00Z
http://www.wikidata.org/entity/Q278495,52148,Marianne Moore,1887-11-15T00:00:00Z,1972-02-05T00:00:00Z
http://www.wikidata.org/entity/Q443649,37248,Magdalene Thoresen,1819-06-03T00:00:00Z,1903-03-28T00:00:00Z
http://www.wikidata.org/entity/Q463478,24971,Aletta Jacobs,1854-02-09T00:00:00Z,1929-08-10T00:00:00Z
http://www.wikidata.org/entity/Q517349,40898,Elizabeth Thompson,1846-11-03T00:00:00Z,1933-10-02T00:00:00Z
http://www.wikidata.org/entity/Q531939,50946,Margaret Caroline Anderson,1886-11-24T00:00:00Z,1973-10-18T00:00:00Z
http://www.wikidata.org/entity/Q531939,50946,Margaret Caroline Anderson,1886-11-24T00:00:00Z,1973-10-19T00:00:00Z
http://www.wikidata.org/entity/Q539738,48101,Mary Proctor,1862-04-01T00:00:00Z,1957-09-11T00:00:00Z
http://www.wikidata.org/entity/Q563171,37014,Anna Schieber,1867-12-12T00:00:00Z,1945-08-07T00:00:00Z
http://www.wikidata.org/entity/Q1331328,39345,Elizabeth Taylor,1856-01-08T00:00:00Z,1932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1396169,2656,Susanna Moodie,1803-12-06T00:00:00Z,1885-04-08T00:00:00Z
http://www.wikidata.org/entity/Q1443787,34332,Katherine MacLean,1925-01-22T00:00:00Z,2019-09-01T00:00:00Z
http://www.wikidata.org/entity/Q1712205,52510,Julie Thenen,1834-09-04T00:00:00Z,1919-10-12T00:00:00Z
http://www.wikidata.org/entity/Q2144892,36601,Elsie Janis,1889-03-16T00:00:00Z,1956-02-26T00:00:00Z
http://www.wikidata.org/entity/Q2179979,31684,Gonne Loman-van Uildriks,1863-03-15T00:00:00Z,1921-07-28T00:00:00Z
http://www.wikidata.org/entity/Q2363769,55912,Etsu Inagaki Sugimoto,1873-01-01T00:00:00Z,1950-06-20T00:00:00Z
http://www.wikidata.org/entity/Q2653494,41627,Elisabeth Couperus-Baud,1867-10-30T00:00:00Z,1960-03-18T00:00:00Z
http://www.wikidata.org/entity/Q2848956,53806,Andrée Karpèles,1885-05-18T00:00:00Z,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q2914475,5701,Caterina Albert,1869-09-11T00:00:00Z,1966-01-27T00:00:00Z
http://www.wikidata.org/entity/Q3161903,8692,Jane West,1758-01-01T00:00:00Z,1852-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3193965,36969,Kate Field,1838-10-01T00:00:00Z,1896-05-19T00:00:00Z
http://www.wikidata.org/entity/Q3296149,39506,Mary Brunton,1778-11-01T00:00:00Z,1818-12-07T00:00:00Z
http://www.wikidata.org/entity/Q4411847,8486,Sara Wacklin,1790-05-26T00:00:00Z,1846-01-28T00:00:00Z
http://www.wikidata.org/entity/Q4444393,35217,Anna Strunsky,1877-03-21T00:00:00Z,1964-02-25T00:00:00Z
http://www.wikidata.org/entity/Q4767441,3262,Anna Robertson Brown Lindsay,1864-01-01T00:00:00Z,1948-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4768571,2676,Anne Lynch Botta,1815-11-11T00:00:00Z,1891-03-23T00:00:00Z
http://www.wikidata.org/entity/Q4953036,42348,Caroline Healey Dall,1822-06-22T00:00:00Z,1912-12-17T00:00:00Z
http://www.wikidata.org/entity/Q4990273,47376,Helen Wells,1910-01-01T00:00:00Z,1986-02-10T00:00:00Z
http://www.wikidata.org/entity/Q5045023,38084,Caroline Cornwallis,1786-01-01T00:00:00Z,1858-01-08T00:00:00Z
http://www.wikidata.org/entity/Q5046635,38085,Carroll Watson Rankin,1864-05-11T00:00:00Z,1945-08-13T00:00:00Z
http://www.wikidata.org/entity/Q5340052,6842,Edna Henry Lee Turpin,1867-07-26T00:00:00Z,1952-06-07T00:00:00Z
http://www.wikidata.org/entity/Q5340052,6842,Edna Henry Lee Turpin,1867-07-26T00:00:00Z,1952-06-08T00:00:00Z
http://www.wikidata.org/entity/Q5340106,39220,Ednah Dow Littlehale Cheney,1824-06-27T00:00:00Z,1904-11-19T00:00:00Z
http://www.wikidata.org/entity/Q5372809,55524,Emma Gelders Sterne,1894-01-01T00:00:00Z,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5403081,31731,Ethel Brilliana Tweedie,1862-01-01T00:00:00Z,1940-04-15T00:00:00Z
http://www.wikidata.org/entity/Q5408529,42879,Eva Ljungberg,1850-02-04T00:00:00Z,1919-09-06T00:00:00Z
http://www.wikidata.org/entity/Q5664437,31136,Harriette Newell Woods Baker,1815-08-19T00:00:00Z,1893-04-26T00:00:00Z
http://www.wikidata.org/entity/Q6077800,40775,Isabel Weld Perkins,1876-03-03T00:00:00Z,1948-11-03T00:00:00Z
http://www.wikidata.org/entity/Q6288343,9246,Josephine Daskam Bacon,1876-02-17T00:00:00Z,1961-07-29T00:00:00Z
http://www.wikidata.org/entity/Q6376559,1793,Katherine Thurston,1875-04-18T00:00:00Z,1911-09-05T00:00:00Z
http://www.wikidata.org/entity/Q6499450,2411,Laura Smith Haviland,1808-12-20T00:00:00Z,1898-04-20T00:00:00Z
http://www.wikidata.org/entity/Q6499526,31951,Laura Valentine,1814-01-01T00:00:00Z,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6526706,50497,Leonora Sansay,1773-12-11T00:00:00Z,1821-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6548281,2321,Lillie de Hegermann-Lindencrone,1844-06-18T00:00:00Z,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6688611,25785,Louise Clappe,1819-07-28T00:00:00Z,1906-02-11T00:00:00Z
http://www.wikidata.org/entity/Q6721426,4615,Mabel Cook Cole,1880-04-18T00:00:00Z,1977-11-01T00:00:00Z
http://www.wikidata.org/entity/Q6759769,40873,Margaret Nevinson,1857-01-01T00:00:00Z,1932-08-06T00:00:00Z
http://www.wikidata.org/entity/Q6759769,40873,Margaret Nevinson,1858-01-11T00:00:00Z,1932-08-06T00:00:00Z
http://www.wikidata.org/entity/Q6760023,2463,Margaret Widdemer,1884-09-30T00:00:00Z,1978-07-14T00:00:00Z
http://www.wikidata.org/entity/Q6766284,6564,Marjorie Hope Nicolson,1894-02-18T00:00:00Z,1981-03-09T00:00:00Z
http://www.wikidata.org/entity/Q6792203,43162,Maud Ballington Booth,1865-09-13T00:00:00Z,1948-08-26T00:00:00Z
http://www.wikidata.org/entity/Q6929777,2670,Mrs. Henry Clarke,1853-05-17T00:00:00Z,1908-03-04T00:00:00Z
http://www.wikidata.org/entity/Q10272598,9688,Emília Moncorvo Bandeira de Melo,1852-03-11T00:00:00Z,1910-08-16T00:00:00Z
http://www.wikidata.org/entity/Q11854150,6671,Berta Edelfelt,1869-03-07T00:00:00Z,1934-02-04T00:00:00Z
http://www.wikidata.org/entity/Q11862090,31724,Helmi Krohn,1871-10-31T00:00:00Z,1967-10-18T00:00:00Z
http://www.wikidata.org/entity/Q15497341,31220,Harriet Mann Miller,1831-06-25T00:00:00Z,1918-12-25T00:00:00Z
http://www.wikidata.org/entity/Q15747367,38694,Klara Agnes Stroebe,1887-02-07T00:00:00Z,1932-10-16T00:00:00Z
http://www.wikidata.org/entity/Q15997048,42526,Nannie Lambert Power O'Donoghue,1843-01-01T00:00:00Z,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16016102,32484,Grace Rogers Cooper,1924-11-22T00:00:00Z,2004-11-25T00:00:00Z
http://www.wikidata.org/entity/Q16030213,35322,Alice Vickery,1844-01-01T00:00:00Z,1929-01-12T00:00:00Z
http://www.wikidata.org/entity/Q16031267,33851,Isabel Ostrander,1883-01-01T00:00:00Z,1924-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16063821,54488,Clementina Stirling Graham,1782-05-01T00:00:00Z,1877-08-23T00:00:00Z
http://www.wikidata.org/entity/Q17297094,9157,Francis Maro,1870-09-17T00:00:00Z,1941-08-06T00:00:00Z
http://www.wikidata.org/entity/Q17456616,4884,Frances Cashel Hoey,1830-02-14T00:00:00Z,1908-07-08T00:00:00Z
http://www.wikidata.org/entity/Q18529268,49758,Mary Tooth,1778-05-30T00:00:00Z,1843-11-15T00:00:00Z
http://www.wikidata.org/entity/Q18559745,32772,Harriette McDougall,1818-08-30T00:00:00Z,1886-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18756681,3295,Elizabeth Moxon,,
http://www.wikidata.org/entity/Q18875877,45182,Ethel Romanes,1856-08-15T00:00:00Z,1927-03-30T00:00:00Z
http://www.wikidata.org/entity/Q18911138,4440,Evelyn Martinengo-Cesaresco,1852-01-01T00:00:00Z,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18911993,24865,Maud Wilder Goodwin,1856-06-05T00:00:00Z,1935-02-05T00:00:00Z
http://www.wikidata.org/entity/Q18912372,36895,Norah M. Holland,1876-01-01T00:00:00Z,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21546591,45166,Mary Macleon,,1914-01-01T00:00:00Z
http://www.wikidata.org/entity/Q22957899,40852,Dora Wheeler Keith,1856-03-12T00:00:00Z,1940-12-27T00:00:00Z
http://www.wikidata.org/entity/Q23303108,52995,Helen Rose Hull,1888-03-28T00:00:00Z,1971-07-15T00:00:00Z
http://www.wikidata.org/entity/Q28151130,25366,Virginia Tedeschi Treves,1849-03-22T00:00:00Z,1916-07-07T00:00:00Z
http://www.wikidata.org/entity/Q28600005,26799,Jennie Harbour,1893-01-01T00:00:00Z,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q29965235,37255,Annie Maria Barnes,1857-05-28T00:00:00Z,
http://www.wikidata.org/entity/Q34138425,40794,Elsie Singmaster,1879-08-29T00:00:00Z,1958-09-30T00:00:00Z
http://www.wikidata.org/entity/Q38221441,25199,Anna Fuller,1853-11-09T00:00:00Z,1916-07-11T00:00:00Z
http://www.wikidata.org/entity/Q42735636,25546,Charlotte-Adélaïde Dard,1798-09-14T00:00:00Z,1862-11-02T00:00:00Z
http://www.wikidata.org/entity/Q43207549,48596,Mary Hazel Snuff,,
http://www.wikidata.org/entity/Q47124609,3038,Fflorens Roberts,,
http://www.wikidata.org/entity/Q47901548,25352,Rosalind Northcote,1873-12-20T00:00:00Z,1950-12-31T00:00:00Z
http://www.wikidata.org/entity/Q51318686,5350,Florence Powdermaker,1894-01-01T00:00:00Z,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55101088,41182,Frances Elizabeth Slaughter,1851-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q55586875,59122,Theodora Du Bois,1890-09-14T00:00:00Z,1986-02-01T00:00:00Z
http://www.wikidata.org/entity/Q56604012,5258,Marie Robinson Wright,1853-05-04T00:00:00Z,1914-02-01T00:00:00Z
http://www.wikidata.org/entity/Q90147589,42822,Anne McQueen,,
http://www.wikidata.org/entity/Q94774969,52385,Gutti Alsen,1869-01-01T00:00:00Z,1929-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95994923,38887,Paula R. Backscheider,1943-03-31T00:00:00Z,
http://www.wikidata.org/entity/Q97456299,24875,Maud Menefee,1869-10-01T00:00:00Z,1966-03-26T00:00:00Z
http://www.wikidata.org/entity/Q109564887,38010,Janet Smalley,1893-05-16T00:00:00Z,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q109857328,5767,Josephine A. Jackson,1865-01-01T00:00:00Z,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110345068,55739,Florence Armstrong Grondal,1889-10-08T00:00:00Z,1977-04-30T00:00:00Z
http://www.wikidata.org/entity/Q111692372,37523,Alice Somerton,,
http://www.wikidata.org/entity/Q98145,47384,Anna Croissant-Rust,1860-12-10T00:00:00Z,1943-07-30T00:00:00Z
http://www.wikidata.org/entity/Q114401,5199,Paula Dehmel,1862-10-31T00:00:00Z,1918-07-09T00:00:00Z
http://www.wikidata.org/entity/Q114401,5199,Paula Dehmel,1862-12-31T00:00:00Z,1918-07-09T00:00:00Z
http://www.wikidata.org/entity/Q206191,36792,Abigail Adams,1744-11-22T00:00:00Z,1818-10-28T00:00:00Z
http://www.wikidata.org/entity/Q235899,7021,Andre Norton,1912-02-17T00:00:00Z,2005-03-17T00:00:00Z
http://www.wikidata.org/entity/Q239838,53920,Yvette Guilbert,1865-01-20T00:00:00Z,1944-02-02T00:00:00Z
http://www.wikidata.org/entity/Q271712,4022,Ida Tarbell,1857-11-05T00:00:00Z,1944-01-06T00:00:00Z
http://www.wikidata.org/entity/Q271961,3479,Frances Trollope,1780-03-10T00:00:00Z,1863-10-06T00:00:00Z
http://www.wikidata.org/entity/Q384594,7688,Matilde Serao,1856-03-07T00:00:00Z,1927-07-25T00:00:00Z
http://www.wikidata.org/entity/Q433487,35315,Nettie Stevens,1861-07-07T00:00:00Z,1912-05-04T00:00:00Z
http://www.wikidata.org/entity/Q449869,8468,Nesta Helen Webster,1876-08-24T00:00:00Z,1960-05-16T00:00:00Z
http://www.wikidata.org/entity/Q528596,4404,Mary Randolph,1762-08-09T00:00:00Z,1828-01-23T00:00:00Z
http://www.wikidata.org/entity/Q2171210,43281,Henriëtte Kuyper,1870-10-01T00:00:00Z,1932-10-12T00:00:00Z
http://www.wikidata.org/entity/Q2171210,43281,Henriëtte Kuyper,1870-10-01T00:00:00Z,1933-10-12T00:00:00Z
http://www.wikidata.org/entity/Q2402210,53516,Annie Foore,1847-03-26T00:00:00Z,1890-06-02T00:00:00Z
http://www.wikidata.org/entity/Q2836586,55606,Alice Halicka,1894-12-20T00:00:00Z,1974-12-30T00:00:00Z
http://www.wikidata.org/entity/Q2915918,1508,Sarah Chauncey Woolsey,1835-01-29T00:00:00Z,1905-04-09T00:00:00Z
http://www.wikidata.org/entity/Q3132481,33274,"Henriette-Lucy, Marquise de La Tour du Pin Gouvernet",1770-02-25T00:00:00Z,1853-04-02T00:00:00Z
http://www.wikidata.org/entity/Q3193974,48118,Kate Norgate,1853-12-08T00:00:00Z,1935-04-17T00:00:00Z
http://www.wikidata.org/entity/Q3276707,36695,Magdeleine Paz,1889-07-06T00:00:00Z,1973-09-12T00:00:00Z
http://www.wikidata.org/entity/Q3276710,47065,Magdeleine du Genestoux,1873-11-12T00:00:00Z,1942-05-23T00:00:00Z
http://www.wikidata.org/entity/Q3666710,33772,Charlotte Bury,1775-01-28T00:00:00Z,1861-04-01T00:00:00Z
http://www.wikidata.org/entity/Q4766655,3257,Ann S. Stephens,1810-03-30T00:00:00Z,1886-08-20T00:00:00Z
http://www.wikidata.org/entity/Q4818484,47706,Mary Angela Dickens,1862-10-31T00:00:00Z,1948-02-07T00:00:00Z
http://www.wikidata.org/entity/Q4895515,5413,Bertha Runkle,1879-01-01T00:00:00Z,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4983549,31385,Charlotte Maria Tucker,1821-05-08T00:00:00Z,1893-12-02T00:00:00Z
http://www.wikidata.org/entity/Q5031575,5460,Candace Wheeler,1827-01-01T00:00:00Z,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5297443,3072,Dora Sigerson Shorter,1866-08-16T00:00:00Z,1918-01-06T00:00:00Z
http://www.wikidata.org/entity/Q5433954,2003,Fannie Ellsworth Newberry,1848-05-07T00:00:00Z,1942-01-24T00:00:00Z
http://www.wikidata.org/entity/Q5497184,24779,Frederica J. Turle,1880-03-29T00:00:00Z,
http://www.wikidata.org/entity/Q5702593,2414,Helen Kendrick Johnson,1844-01-04T00:00:00Z,1917-01-03T00:00:00Z
http://www.wikidata.org/entity/Q6456649,1621,L. T. Meade,1844-06-05T00:00:00Z,1914-10-26T00:00:00Z
http://www.wikidata.org/entity/Q6513844,9580,Lee Hawkins Garby,1890-02-20T00:00:00Z,1957-05-10T00:00:00Z
http://www.wikidata.org/entity/Q6755312,4744,Susan Warner,1819-07-11T00:00:00Z,1885-03-17T00:00:00Z
http://www.wikidata.org/entity/Q6774397,6063,Martha Foote Crow,1854-05-28T00:00:00Z,1924-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7422061,2386,Sarah Anne Curzon,1833-01-01T00:00:00Z,1898-11-06T00:00:00Z
http://www.wikidata.org/entity/Q7934194,51195,Virginia Clay-Clopton,1825-01-01T00:00:00Z,1915-01-23T00:00:00Z
http://www.wikidata.org/entity/Q11862600,6470,Hilda Käkikoski,1864-01-31T00:00:00Z,1912-11-14T00:00:00Z
http://www.wikidata.org/entity/Q13563038,33486,Helen Barrett Montgomery,1861-07-31T00:00:00Z,1934-10-19T00:00:00Z
http://www.wikidata.org/entity/Q15963952,6089,Frances Henshaw Baden,1835-07-01T00:00:00Z,1911-04-17T00:00:00Z
http://www.wikidata.org/entity/Q16063126,8444,Lucy Crane,1842-09-22T00:00:00Z,1882-03-31T00:00:00Z
http://www.wikidata.org/entity/Q18197268,4726,Aloïse de Carlowitz,1797-02-15T00:00:00Z,1863-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18562351,42343,Eleanor Creathorne Clayton,1834-02-01T00:00:00Z,1900-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18910550,7717,Josephine Mary Hope-Scott Ward,1864-01-01T00:00:00Z,1932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19423867,6488,Madge Morris Wagner,1862-01-01T00:00:00Z,1924-02-28T00:00:00Z
http://www.wikidata.org/entity/Q19423867,6488,Madge Morris Wagner,1862-04-25T00:00:00Z,1924-02-28T00:00:00Z
http://www.wikidata.org/entity/Q20203352,25251,Q20203352,1880-03-07T00:00:00Z,1936-03-08T00:00:00Z
http://www.wikidata.org/entity/Q22019640,33345,Mary Wood-Allen,1841-10-19T00:00:00Z,1908-01-21T00:00:00Z
http://www.wikidata.org/entity/Q23091391,43482,Delia Austrian,1874-09-18T00:00:00Z,1928-11-26T00:00:00Z
http://www.wikidata.org/entity/Q29416872,6416,Clara Augusta Jones Trask,1839-06-22T00:00:00Z,1905-01-02T00:00:00Z
http://www.wikidata.org/entity/Q38378445,51421,Marguerite Kirmse,1885-12-14T00:00:00Z,1954-12-10T00:00:00Z
http://www.wikidata.org/entity/Q38378445,51421,Marguerite Kirmse,1885-12-14T00:00:00Z,1954-12-12T00:00:00Z
http://www.wikidata.org/entity/Q41987162,55210,Rosetta Luce Gilchrist,1850-04-11T00:00:00Z,1921-02-17T00:00:00Z
http://www.wikidata.org/entity/Q46999591,40385,Janet Harvey Kelman,1873-04-18T00:00:00Z,1957-11-15T00:00:00Z
http://www.wikidata.org/entity/Q55436248,26713,Mary E. Bradley Lane,1844-07-03T00:00:00Z,1930-01-06T00:00:00Z
http://www.wikidata.org/entity/Q55720877,5479,Honoré Willsie Morrow,1880-01-01T00:00:00Z,1940-04-12T00:00:00Z
http://www.wikidata.org/entity/Q56677730,38606,Q56677730,1886-09-16T00:00:00Z,1968-04-17T00:00:00Z
http://www.wikidata.org/entity/Q58093237,5052,Elisabeth Pausinger Stork,1888-08-20T00:00:00Z,1968-07-03T00:00:00Z
http://www.wikidata.org/entity/Q60522615,1841,Alice Turner Curtis,1860-09-06T00:00:00Z,1958-07-10T00:00:00Z
http://www.wikidata.org/entity/Q63618849,1444,Lida B. McMurry (1853-1942),1853-01-01T00:00:00Z,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q68205703,52702,Josephine Turck Baker,1873-01-01T00:00:00Z,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q87599899,47639,Ella Noyes,1863-01-01T00:00:00Z,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q101003483,51706,Mária Dobosi-Pécsi,1885-02-01T00:00:00Z,1961-02-15T00:00:00Z
http://www.wikidata.org/entity/Q104027116,40165,Celestia Angenette Bloss,1812-01-01T00:00:00Z,1855-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116106069,53998,Ethel Peyser,1887-01-01T00:00:00Z,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q116153951,46077,Phyllis Vere Campbell,,
http://www.wikidata.org/entity/Q120833052,54759,Mae Van Norman Long,,
http://www.wikidata.org/entity/Q130731279,8640,Antoinette Clark Inglis,1880-10-30T00:00:00Z,
http://www.wikidata.org/entity/Q132172591,42692,Ida Hamilton Munsell,1860-12-25T00:00:00Z,1934-05-31T00:00:00Z
http://www.wikidata.org/entity/Q134301816,9244,Q134301816,1871-01-01T00:00:00Z,1953-02-04T00:00:00Z
http://www.wikidata.org/entity/Q25880,5807,Hannah More,1745-02-02T00:00:00Z,1833-09-07T00:00:00Z
http://www.wikidata.org/entity/Q57221,1331,"Elizabeth Charlotte of the Palatinate, Duchess of Orléans",1652-05-27T00:00:00Z,1722-12-08T00:00:00Z
http://www.wikidata.org/entity/Q71947,38491,Josephine Siebe,1870-11-10T00:00:00Z,1941-07-26T00:00:00Z
http://www.wikidata.org/entity/Q170248,44637,Hrotsvitha,0935-01-01T00:00:00Z,0968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q234721,51179,Djuna Barnes,1892-06-12T00:00:00Z,1982-06-18T00:00:00Z
http://www.wikidata.org/entity/Q235361,42020,Voltairine de Cleyre,1866-11-17T00:00:00Z,1912-06-19T00:00:00Z
http://www.wikidata.org/entity/Q235361,42020,Voltairine de Cleyre,1866-11-17T00:00:00Z,1912-06-20T00:00:00Z
http://www.wikidata.org/entity/Q266773,32121,Theroigne de Mericourt,1762-08-13T00:00:00Z,1817-06-08T00:00:00Z
http://www.wikidata.org/entity/Q287762,52497,Margit Kaffka,1880-06-10T00:00:00Z,1918-12-01T00:00:00Z
http://www.wikidata.org/entity/Q454686,37160,Katharine Susannah Prichard,1883-12-04T00:00:00Z,1969-10-02T00:00:00Z
http://www.wikidata.org/entity/Q459275,44953,"Sydney, Lady Morgan",1783-01-01T00:00:00Z,1859-04-14T00:00:00Z
http://www.wikidata.org/entity/Q460196,5280,Jane Dieulafoy,1851-06-29T00:00:00Z,1916-05-25T00:00:00Z
http://www.wikidata.org/entity/Q462578,32255,Claire de Duras,1777-02-27T00:00:00Z,1828-01-16T00:00:00Z
http://www.wikidata.org/entity/Q529367,47602,Favell Lee Mortimer,1802-07-14T00:00:00Z,1878-08-22T00:00:00Z
